POSIX,Digital Pins,Light State,Wheel Analog,Sync Pulse,Camera Pulse
1740616896169704,255,1,3.062,1,1
1740616896189311,255,1,3.068,1,1
1740616896208918,255,1,3.069,1,1
1740616896228525,255,1,3.068,1,1
1740616896248132,255,1,3.063,1,1
1740616896267739,255,1,3.062,1,1
1740616896287346,255,1,3.063,1,1
1740616896306953,255,1,3.068,1,1
1740616896326560,255,1,3.069,1,1
1740616896346167,255,1,3.061,1,1
1740616896365774,255,1,3.062,1,1
1740616896385381,255,1,3.062,1,1
1740616896404988,255,1,3.069,1,1
1740616896424595,255,1,3.069,1,1
1740616896444202,255,1,3.063,1,1
1740616896463809,255,1,3.063,1,1
1740616896483416,255,1,3.062,1,1
1740616896503023,255,1,3.068,1,1
1740616896522630,255,1,3.068,1,1
1740616896542237,255,1,3.061,1,1
1740616896561844,255,1,3.062,1,1
1740616896581451,255,1,3.062,1,1
1740616896601058,255,1,3.069,1,1
1740616896620665,255,1,3.070,1,1
1740616896640272,255,1,3.063,1,1
1740616896659879,255,1,3.062,1,1
1740616896679486,255,1,3.061,1,1
1740616896699093,255,1,3.068,1,1
1740616896718700,255,1,3.069,1,1
1740616896738307,255,1,3.060,1,1
1740616896757914,255,1,3.062,1,1
1740616896777521,255,1,3.063,1,1
1740616896797128,255,1,3.069,1,1
1740616896816735,255,1,3.070,1,1
1740616896836342,255,1,3.063,1,1
1740616896855949,255,1,3.062,1,1
1740616896875556,255,1,3.061,1,1
1740616896895163,255,1,3.068,1,1
1740616896914770,255,1,3.068,1,1
1740616896934377,255,1,3.068,1,1
1740616896953984,255,1,3.062,1,1
1740616896973591,255,1,3.062,1,1
1740616896993198,255,1,3.068,1,1
1740616897012805,255,1,3.069,1,1
1740616897032412,255,1,3.069,1,1
1740616897052019,255,1,3.063,1,1
1740616897071626,255,1,3.061,1,1
1740616897091233,255,1,3.068,1,1
1740616897110840,255,1,3.069,1,1
1740616897130447,255,1,3.068,1,1
1740616897150054,255,1,3.062,1,1
1740616897169661,255,1,3.053,1,1
1740616897189268,255,1,3.068,1,1
1740616897208875,255,1,3.069,1,1
1740616897228482,255,1,3.069,1,1
1740616897248089,255,1,3.062,1,1
1740616897267696,255,1,3.062,1,1
1740616897287303,255,1,3.068,1,1
1740616897306910,255,1,3.068,1,1
1740616897326517,255,1,3.068,1,1
1740616897346124,255,1,3.062,1,1
1740616897365731,255,1,3.062,1,1
1740616897385338,255,1,3.062,1,1
1740616897404945,255,1,3.067,1,1
1740616897424552,255,1,3.069,1,1
1740616897444159,255,1,3.062,1,1
1740616897463766,255,1,3.061,1,1
1740616897483373,255,1,3.061,1,1
1740616897502980,255,1,3.068,1,1
1740616897522587,255,1,3.068,1,1
1740616897542194,255,1,3.063,1,1
1740616897561801,255,1,3.063,1,1
1740616897581408,255,1,3.063,1,1
1740616897601015,255,1,3.069,1,1
1740616897620622,255,1,3.068,1,1
1740616897640229,255,1,3.062,1,1
1740616897659836,255,1,3.061,1,1
1740616897679443,255,1,3.062,1,1
1740616897699050,255,1,3.069,1,1
1740616897718657,255,1,3.068,1,1
1740616897738264,255,1,3.063,1,1
1740616897757871,255,1,3.063,1,1
1740616897777478,255,1,3.062,1,1
1740616897797085,255,1,3.068,1,1
1740616897816692,255,1,3.070,1,1
1740616897836299,255,1,3.054,1,1
1740616897855906,255,1,3.062,1,1
1740616897875513,255,1,3.061,1,1
1740616897895120,255,1,3.068,1,1
1740616897914727,255,1,3.068,1,1
1740616897934334,255,1,3.069,1,1
1740616897953941,255,1,3.062,1,1
1740616897973548,255,1,3.063,1,1
1740616897993155,255,1,3.069,1,1
1740616898012762,255,1,3.069,1,1
1740616898032369,255,1,3.069,1,1
1740616898051976,255,1,3.061,1,1
1740616898071583,255,1,3.062,1,1
1740616898091190,255,1,3.069,1,1
1740616898110797,255,1,3.069,1,1
1740616898130404,255,1,3.069,1,1
1740616898150011,255,1,3.064,1,1
1740616898169618,255,1,3.063,1,1
1740616898189225,255,1,3.069,1,1
1740616898208832,255,1,3.069,1,1
1740616898228439,255,1,3.068,1,1
1740616898248046,255,1,3.061,1,1
1740616898267653,255,1,3.057,1,1
1740616898287260,255,1,3.067,1,1
1740616898306867,255,1,3.068,1,1
1740616898326474,255,1,3.069,1,1
1740616898346081,255,1,3.062,1,1
1740616898365688,255,1,3.062,1,1
1740616898385295,255,1,3.062,1,1
1740616898404902,255,1,3.069,1,1
1740616898424509,255,1,3.069,1,1
1740616898444116,255,1,3.062,1,1
1740616898463723,255,1,3.062,1,1
1740616898483330,255,1,3.062,1,1
1740616898502937,255,1,3.059,1,1
1740616898522544,255,1,3.069,1,1
1740616898542151,255,1,3.062,1,1
1740616898561758,255,1,3.062,1,1
1740616898581365,255,1,3.062,1,1
1740616898600972,255,1,3.069,1,1
1740616898620579,255,1,3.068,1,1
1740616898640186,255,1,3.062,1,1
1740616898659793,255,1,3.062,1,1
1740616898679400,255,1,3.062,1,1
1740616898699007,255,1,3.069,1,1
1740616898718614,255,1,3.068,1,1
1740616898738221,255,1,3.062,1,1
1740616898757828,255,1,3.063,1,1
1740616898777435,255,1,3.062,1,1
1740616898797042,255,1,3.068,1,1
1740616898816649,255,1,3.069,1,1
1740616898836256,255,1,3.065,1,1
1740616898855863,255,1,3.062,1,1
1740616898875470,255,1,3.062,1,1
1740616898895077,255,1,3.069,1,1
1740616898914684,255,1,3.070,1,1
1740616898934291,255,1,3.064,1,1
1740616898953898,255,1,3.062,1,1
1740616898973505,255,1,3.062,1,1
1740616898993112,255,1,3.068,1,1
1740616899012719,255,1,3.068,1,1
1740616899032326,255,1,3.069,1,1
1740616899051933,255,1,3.061,1,1
1740616899071540,255,1,3.062,1,1
1740616899091147,255,1,3.068,1,1
1740616899110754,255,1,3.068,1,1
1740616899130361,255,1,3.063,1,1
1740616899149968,255,1,3.062,1,1
1740616899169575,255,1,3.063,1,1
1740616899189182,255,1,3.069,1,1
1740616899208789,255,1,3.069,1,1
1740616899228396,255,1,3.068,1,1
1740616899248003,255,1,3.062,1,1
1740616899267610,255,1,3.061,1,1
1740616899287217,255,1,3.067,1,1
1740616899306824,255,1,3.068,1,1
1740616899326431,255,1,3.068,1,1
1740616899346038,255,1,3.064,1,1
1740616899365645,255,1,3.061,1,1
1740616899385252,255,1,3.062,1,1
1740616899404859,255,1,3.068,1,1
1740616899424466,255,1,3.069,1,1
1740616899444073,255,1,3.062,1,1
1740616899463680,255,1,3.062,1,1
1740616899483287,255,1,3.063,1,1
1740616899502894,255,1,3.064,1,1
1740616899522501,255,1,3.064,1,1
1740616899542108,255,1,3.058,1,1
1740616899561715,255,1,3.063,1,1
1740616899581322,255,1,3.061,1,1
1740616899600929,255,1,3.065,1,1
1740616899620536,255,1,3.069,1,1
1740616899640143,255,1,3.062,1,1
1740616899659750,255,1,3.061,1,1
1740616899679357,255,1,3.062,1,1
1740616899698964,255,1,3.069,1,1
1740616899718571,255,1,3.069,1,1
1740616899738178,255,1,3.063,1,1
1740616899757785,255,1,3.062,1,1
1740616899777392,255,1,3.058,1,1
1740616899796999,255,1,3.064,1,1
1740616899816606,255,1,3.063,1,1
1740616899836213,255,1,3.069,1,1
1740616899855820,255,1,3.061,1,1
1740616899875427,255,1,3.062,1,1
1740616899895034,255,1,3.069,1,1
1740616899914641,255,1,3.069,1,1
1740616899934248,255,1,3.070,1,1
1740616899953855,255,1,3.058,1,1
1740616899973462,255,1,3.062,1,1
1740616899993069,255,1,3.069,1,1
1740616900012676,255,1,3.069,1,1
1740616900032283,255,1,3.062,1,1
1740616900051890,255,1,3.061,1,1
1740616900071497,255,1,3.062,1,1
1740616900091104,255,1,3.068,1,1
1740616900110711,255,1,3.068,1,1
1740616900130318,255,1,3.064,1,1
1740616900149925,255,1,3.063,1,1
1740616900169532,255,1,3.058,1,1
1740616900189139,255,1,3.069,1,1
1740616900208746,255,1,3.069,1,1
1740616900228353,255,1,3.064,1,1
1740616900247960,255,1,3.057,1,1
1740616900267567,255,1,3.062,1,1
1740616900287174,255,1,3.069,1,1
1740616900306781,255,1,3.068,1,1
1740616900326388,255,1,3.065,1,1
1740616900345995,255,1,3.062,1,1
1740616900365602,255,1,3.058,1,1
1740616900385209,255,1,3.057,1,1
1740616900404816,255,1,3.064,1,1
1740616900424423,255,1,3.068,1,1
1740616900444030,255,1,3.061,1,1
1740616900463637,255,1,3.062,1,1
1740616900483244,255,1,3.061,1,1
1740616900502851,255,1,3.069,1,1
1740616900522458,255,1,3.068,1,1
1740616900542065,255,1,3.062,1,1
1740616900561672,255,1,3.062,1,1
1740616900581279,255,1,3.062,1,1
1740616900600886,255,1,3.064,1,1
1740616900620493,255,1,3.068,1,1
1740616900640100,255,1,3.062,1,1
1740616900659707,255,1,3.061,1,1
1740616900679314,255,1,3.061,1,1
1740616900698921,255,1,3.067,1,1
1740616900718528,255,1,3.064,1,1
1740616900738135,255,1,3.062,1,1
1740616900757742,255,1,3.058,1,1
1740616900777349,255,1,3.062,1,1
1740616900796956,255,1,3.069,1,1
1740616900816563,255,1,3.069,1,1
1740616900836170,255,1,3.070,1,1
1740616900855777,255,1,3.062,1,1
1740616900875384,255,1,3.062,1,1
1740616900894991,255,1,3.064,1,1
1740616900914598,255,1,3.068,1,1
1740616900934205,255,1,3.068,1,1
1740616900953812,255,1,3.062,1,1
1740616900973419,255,1,3.063,1,1
1740616900993026,255,1,3.063,1,1
1740616901012633,255,1,3.064,1,1
1740616901032240,255,1,3.068,1,1
1740616901051847,255,1,3.057,1,1
1740616901071454,255,1,3.062,1,1
1740616901091061,255,1,3.064,1,1
1740616901110668,255,1,3.069,1,1
1740616901130275,255,1,3.069,1,1
1740616901149882,255,1,3.063,1,1
1740616901169489,255,1,3.063,1,1
1740616901189096,255,1,3.069,1,1
1740616901208703,255,1,3.068,1,1
1740616901228310,255,1,3.064,1,1
1740616901247917,255,1,3.062,1,1
1740616901267524,255,1,3.056,1,1
1740616901287131,255,1,3.067,1,1
1740616901306738,255,1,3.069,1,1
1740616901326345,255,1,3.069,1,1
1740616901345952,255,1,3.059,1,1
1740616901365559,255,1,3.063,1,1
1740616901385166,255,1,3.061,1,1
1740616901404773,255,1,3.069,1,1
1740616901424380,255,1,3.069,1,1
1740616901443987,255,1,3.062,1,1
1740616901463594,255,1,3.057,1,1
1740616901483201,255,1,3.058,1,1
1740616901502808,255,1,3.069,1,1
1740616901522415,255,1,3.069,1,1
1740616901542022,255,1,3.063,1,1
1740616901561629,255,1,3.061,1,1
1740616901581236,255,1,3.061,1,1
1740616901600843,255,1,3.069,1,1
1740616901620450,255,1,3.068,1,1
1740616901640057,255,1,3.057,1,1
1740616901659664,255,1,3.061,1,1
1740616901679271,255,1,3.062,1,1
1740616901698878,255,1,3.064,1,1
1740616901718485,255,1,3.069,1,1
1740616901738092,255,1,3.058,1,1
1740616901757699,255,1,3.062,1,1
1740616901777306,255,1,3.052,1,1
1740616901796913,255,1,3.064,1,1
1740616901816520,255,1,3.064,1,1
1740616901836127,255,1,3.069,1,1
1740616901855734,255,1,3.061,1,1
1740616901875341,255,1,3.063,1,1
1740616901894948,255,1,3.069,1,1
1740616901914555,255,1,3.069,1,1
1740616901934162,255,1,3.069,1,1
1740616901953769,255,1,3.062,1,1
1740616901973376,255,1,3.062,1,1
1740616901992983,255,1,3.064,1,1
1740616902012590,255,1,3.062,1,1
1740616902032197,255,1,3.063,1,1
1740616902051804,255,1,3.062,1,1
1740616902071411,255,1,3.062,1,1
1740616902091018,255,1,3.068,1,1
1740616902110625,255,1,3.069,1,1
1740616902130232,255,1,3.069,1,1
1740616902149839,255,1,3.062,1,1
1740616902169446,255,1,3.063,1,1
1740616902189053,255,1,3.064,1,1
1740616902208660,255,1,3.068,1,1
1740616902228267,255,1,3.059,1,1
1740616902247874,255,1,3.062,1,1
1740616902267481,255,1,3.062,1,1
1740616902287088,255,1,3.064,1,1
1740616902306695,255,1,3.069,1,1
1740616902326302,255,1,3.068,1,1
1740616902345909,255,1,3.063,1,1
1740616902365516,255,1,3.063,1,1
1740616902385123,255,1,3.062,1,1
1740616902404730,255,1,3.063,1,1
1740616902424337,255,1,3.069,1,1
1740616902443944,255,1,3.054,1,1
1740616902463551,255,1,3.062,1,1
1740616902483158,255,1,3.062,1,1
1740616902502765,255,1,3.069,1,1
1740616902522372,255,1,3.069,1,1
1740616902541979,255,1,3.063,1,1
1740616902561586,255,1,3.062,1,1
1740616902581193,255,1,3.062,1,1
1740616902600800,255,1,3.069,1,1
1740616902620407,255,1,3.069,1,1
1740616902640014,255,1,3.063,1,1
1740616902659621,255,1,3.061,1,1
1740616902679228,255,1,3.055,1,1
1740616902698835,255,1,3.064,1,1
1740616902718442,255,1,3.065,1,1
1740616902738049,255,1,3.058,1,1
1740616902757656,255,1,3.062,1,1
1740616902777263,255,1,3.062,1,1
1740616902796870,255,1,3.068,1,1
1740616902816477,255,1,3.068,1,1
1740616902836084,255,1,3.069,1,1
1740616902855691,255,1,3.057,1,1
1740616902875298,255,1,3.059,1,1
1740616902894905,255,1,3.064,1,1
1740616902914512,255,1,3.064,1,1
1740616902934119,255,1,3.065,1,1
1740616902953726,255,1,3.062,1,1
1740616902973333,255,1,3.057,1,1
1740616902992940,255,1,3.068,1,1
1740616903012547,255,1,3.068,1,1
1740616903032154,255,1,3.064,1,1
1740616903051761,255,1,3.061,1,1
1740616903071368,255,1,3.064,1,1
1740616903090975,255,1,3.069,1,1
1740616903110582,255,1,3.061,1,1
1740616903130189,255,1,3.064,1,1
1740616903149796,255,1,3.062,1,1
1740616903169403,255,1,3.061,1,1
1740616903189010,255,1,3.068,1,1
1740616903208617,255,1,3.068,1,1
1740616903228224,255,1,3.063,1,1
1740616903247831,255,1,3.062,1,1
1740616903267438,255,1,3.062,1,1
1740616903287045,255,1,3.069,1,1
1740616903306652,255,1,3.069,1,1
1740616903326259,255,1,3.058,1,1
1740616903345866,255,1,3.062,1,1
1740616903365473,255,1,3.062,1,1
1740616903385080,255,1,3.062,1,1
1740616903404687,255,1,3.068,1,1
1740616903424294,255,1,3.065,1,1
1740616903443901,255,1,3.058,1,1
1740616903463508,255,1,3.063,1,1
1740616903483115,255,1,3.057,1,1
1740616903502722,255,1,3.069,1,1
1740616903522329,255,1,3.069,1,1
1740616903541936,255,1,3.058,1,1
1740616903561543,255,1,3.061,1,1
1740616903581150,255,1,3.062,1,1
1740616903600757,255,1,3.063,1,1
1740616903620364,255,1,3.069,1,1
1740616903639971,255,1,3.063,1,1
1740616903659578,255,1,3.058,1,1
1740616903679185,255,1,3.056,1,1
1740616903698792,255,1,3.068,1,1
1740616903718399,255,1,3.068,1,1
1740616903738006,255,1,3.062,1,1
1740616903757613,255,1,3.062,1,1
1740616903777220,255,1,3.050,1,1
1740616903796827,255,1,3.068,1,1
1740616903816434,255,1,3.069,1,1
1740616903836041,255,1,3.070,1,1
1740616903855648,255,1,3.063,1,1
1740616903875255,255,1,3.062,1,1
1740616903894862,255,1,3.069,1,1
1740616903914469,255,1,3.068,1,1
1740616903934076,255,1,3.063,1,1
1740616903953683,255,1,3.061,1,1
1740616903973290,255,1,3.061,1,1
1740616903992897,255,1,3.068,1,1
1740616904012504,255,1,3.063,1,1
1740616904032111,255,1,3.070,1,1
1740616904051718,255,1,3.062,1,1
1740616904071325,255,1,3.062,1,1
1740616904090932,255,1,3.069,1,1
1740616904110539,255,1,3.069,1,1
1740616904130146,255,1,3.069,1,1
1740616904149753,255,1,3.062,1,1
1740616904169360,255,1,3.062,1,1
1740616904188967,255,1,3.067,1,1
1740616904208574,255,1,3.066,1,1
1740616904228181,255,1,3.070,1,1
1740616904247788,255,1,3.063,1,1
1740616904267395,255,1,3.062,1,1
1740616904287002,255,1,3.069,1,1
1740616904306609,255,1,3.069,1,1
1740616904326216,255,1,3.068,1,1
1740616904345823,255,1,3.062,1,1
1740616904365430,255,1,3.061,1,1
1740616904385037,255,1,3.061,1,1
1740616904404644,255,1,3.068,1,1
1740616904424251,255,1,3.063,1,1
1740616904443858,255,1,3.058,1,1
1740616904463465,255,1,3.063,1,1
1740616904483072,255,1,3.062,1,1
1740616904502679,255,1,3.069,1,1
1740616904522286,255,1,3.069,1,1
1740616904541893,255,1,3.062,1,1
1740616904561500,255,1,3.061,1,1
1740616904581107,255,1,3.061,1,1
1740616904600714,255,1,3.068,1,1
1740616904620321,255,1,3.065,1,1
1740616904639928,255,1,3.058,1,1
1740616904659535,255,1,3.062,1,1
1740616904679142,255,1,3.062,1,1
1740616904698749,255,1,3.069,1,1
1740616904718356,255,1,3.068,1,1
1740616904737963,255,1,3.057,1,1
1740616904757570,255,1,3.062,1,1
1740616904777177,255,1,3.056,1,1
1740616904796784,255,1,3.064,1,1
1740616904816391,255,1,3.065,1,1
1740616904835998,255,1,3.064,1,1
1740616904855605,255,1,3.063,1,1
1740616904875212,255,1,3.055,1,1
1740616904894819,255,1,3.064,1,1
1740616904914426,255,1,3.064,1,1
1740616904934033,255,1,3.064,1,1
1740616904953640,255,1,3.062,1,1
1740616904973247,255,1,3.057,1,1
1740616904992854,255,1,3.064,1,1
1740616905012461,255,1,3.063,1,1
1740616905032068,255,1,3.064,1,1
1740616905051675,255,1,3.057,1,1
1740616905071282,255,1,3.057,1,1
1740616905090889,255,1,3.064,1,1
1740616905110496,255,1,3.064,1,1
1740616905130103,255,1,3.064,1,1
1740616905149710,255,1,3.057,1,1
1740616905169317,255,1,3.056,1,1
1740616905188924,255,1,3.063,1,1
1740616905208531,255,1,3.064,1,1
1740616905228138,255,1,3.064,1,1
1740616905247745,255,1,3.057,1,1
1740616905267352,255,1,3.058,1,1
1740616905286959,255,1,3.065,1,1
1740616905306566,255,1,3.063,1,1
1740616905326173,255,1,3.063,1,1
1740616905345780,255,1,3.057,1,1
1740616905365387,255,1,3.057,1,1
1740616905384994,255,1,3.056,1,1
1740616905404601,255,1,3.064,1,1
1740616905424208,255,1,3.064,1,1
1740616905443815,255,1,3.057,1,1
1740616905463422,255,1,3.058,1,1
1740616905483029,255,1,3.058,1,1
1740616905502636,255,1,3.064,1,1
1740616905522243,255,1,3.064,1,1
1740616905541850,255,1,3.057,1,1
1740616905561457,255,1,3.057,1,1
1740616905581064,255,1,3.057,1,1
1740616905600671,255,1,3.064,1,1
1740616905620278,255,1,3.065,1,1
1740616905639885,255,1,3.057,1,1
1740616905659492,255,1,3.058,1,1
1740616905679099,255,1,3.057,1,1
1740616905698706,255,1,3.065,1,1
1740616905718313,255,1,3.064,1,1
1740616905737920,255,1,3.057,1,1
1740616905757527,255,1,3.057,1,1
1740616905777134,255,1,3.057,1,1
1740616905796741,255,1,3.064,1,1
1740616905816348,255,1,3.060,1,1
1740616905835955,255,1,3.055,1,1
1740616905855562,255,1,3.044,1,1
1740616905875169,255,1,3.039,1,1
1740616905894776,255,1,3.036,1,1
1740616905914383,255,1,3.031,1,1
1740616905933990,255,1,3.021,1,1
1740616905953597,255,1,2.999,1,1
1740616905973204,255,1,2.990,1,1
1740616905992811,255,1,2.987,1,1
1740616906012418,255,1,2.968,1,1
1740616906032025,255,1,2.955,1,1
1740616906051632,255,1,2.935,1,1
1740616906071239,255,1,2.920,1,1
1740616906090846,255,1,2.913,1,1
1740616906110453,255,1,2.893,1,1
1740616906130060,255,1,2.878,1,1
1740616906149667,255,1,2.858,1,1
1740616906169274,255,1,2.834,1,1
1740616906188881,255,1,2.835,1,1
1740616906208488,255,1,2.816,1,1
1740616906228095,255,1,2.803,1,1
1740616906247702,255,1,2.783,1,1
1740616906267309,255,1,2.769,1,1
1740616906286916,255,1,2.760,1,1
1740616906306523,255,1,2.746,1,1
1740616906326130,255,1,2.727,1,1
1740616906345737,255,1,2.707,1,1
1740616906365344,255,1,2.687,1,1
1740616906384951,255,1,2.668,1,1
1740616906404558,255,1,2.652,1,1
1740616906424165,255,1,2.635,1,1
1740616906443772,255,1,2.612,1,1
1740616906463379,255,1,2.593,1,1
1740616906482986,255,1,2.574,1,1
1740616906502593,255,1,2.560,1,1
1740616906522200,255,1,2.541,1,1
1740616906541807,255,1,2.512,1,1
1740616906561414,255,1,2.493,1,1
1740616906581021,255,1,2.464,1,1
1740616906600628,255,1,2.445,1,1
1740616906620235,255,1,2.414,1,1
1740616906639842,255,1,2.398,1,1
1740616906659449,255,1,2.374,1,1
1740616906679056,255,1,2.359,1,1
1740616906698663,255,1,2.345,1,1
1740616906718270,255,1,2.325,1,1
1740616906737877,255,1,2.301,1,1
1740616906757484,255,1,2.282,1,1
1740616906777091,255,1,2.258,1,1
1740616906796698,255,1,2.244,1,1
1740616906816305,255,1,2.221,1,1
1740616906835912,255,1,2.195,1,1
1740616906855519,255,1,2.173,1,1
1740616906875126,255,1,2.154,1,1
1740616906894733,255,1,2.141,1,1
1740616906914340,255,1,2.116,1,1
1740616906933947,255,1,2.098,1,1
1740616906953554,255,1,2.074,1,1
1740616906973161,255,1,2.056,1,1
1740616906992768,255,1,2.035,1,1
1740616907012375,255,1,2.016,1,1
1740616907031982,255,1,1.992,1,1
1740616907051589,255,1,1.964,1,1
1740616907071196,255,1,1.950,1,1
1740616907090803,255,1,1.936,1,1
1740616907110410,255,1,1.916,1,1
1740616907130017,255,1,1.898,1,1
1740616907149624,255,1,1.875,1,1
1740616907169231,255,1,1.856,1,1
1740616907188838,255,1,1.840,1,1
1740616907208445,255,1,1.816,1,1
1740616907228052,255,1,1.798,1,1
1740616907247659,255,1,1.775,1,1
1740616907267266,255,1,1.753,1,1
1740616907286873,255,1,1.735,1,1
1740616907306480,255,1,1.721,1,1
1740616907326087,255,1,1.698,1,1
1740616907345694,255,1,1.670,1,1
1740616907365301,255,1,1.645,1,1
1740616907384908,255,1,1.622,1,1
1740616907404515,255,1,1.597,1,1
1740616907424122,255,1,1.568,1,1
1740616907443729,255,1,1.536,1,1
1740616907463336,255,1,1.503,1,1
1740616907482943,255,1,1.474,1,1
1740616907502550,255,1,1.440,1,1
1740616907522157,255,1,1.412,1,1
1740616907541764,255,1,1.375,1,1
1740616907561371,255,1,1.337,1,1
1740616907580978,255,1,1.299,1,1
1740616907600585,255,1,1.259,1,1
1740616907620192,255,1,1.216,1,1
1740616907639799,255,1,1.171,1,1
1740616907659406,255,1,1.128,1,1
1740616907679013,255,1,1.083,1,1
1740616907698620,255,1,1.049,1,1
1740616907718227,255,1,1.008,1,1
1740616907737834,255,1,0.974,1,1
1740616907757441,255,1,0.945,1,1
1740616907777048,255,1,0.916,1,1
1740616907796655,255,1,0.890,1,1
1740616907816262,255,1,0.862,1,1
1740616907835869,255,1,0.829,1,1
1740616907855476,255,1,0.794,1,1
1740616907875083,255,1,0.757,1,1
1740616907894690,255,1,0.719,1,1
1740616907914297,255,1,0.683,1,1
1740616907933904,255,1,0.637,1,1
1740616907953511,255,1,0.585,1,1
1740616907973118,255,1,0.533,1,1
1740616907992725,255,1,0.477,1,1
1740616908012332,255,0,0.419,1,1
1740616908031939,255,0,0.357,1,1
1740616908051546,255,0,0.294,1,1
1740616908071153,255,0,0.242,1,1
1740616908090760,255,0,0.185,1,1
1740616908110367,255,0,0.124,1,1
1740616908129974,255,0,0.067,1,1
1740616908149581,255,1,4.878,1,1
1740616908169188,255,1,4.820,1,1
1740616908188795,255,1,4.762,1,1
1740616908208402,255,1,4.691,1,1
1740616908228009,255,1,4.615,1,1
1740616908247616,255,1,4.524,1,1
1740616908267223,255,1,4.432,1,1
1740616908286830,255,1,4.346,1,1
1740616908306437,255,1,4.251,1,1
1740616908326044,255,1,4.151,1,1
1740616908345651,255,1,4.051,1,1
1740616908365258,255,1,3.957,1,1
1740616908384865,255,1,3.869,1,1
1740616908404472,255,1,3.808,1,1
1740616908424079,255,1,3.732,1,1
1740616908443686,255,1,3.647,1,1
1740616908463293,255,1,3.566,1,1
1740616908482900,255,1,3.486,1,1
1740616908502507,255,1,3.408,1,1
1740616908522114,255,1,3.316,1,1
1740616908541721,255,1,3.209,1,1
1740616908561328,255,1,3.104,1,1
1740616908580935,255,1,2.999,1,1
1740616908600542,255,1,2.902,1,1
1740616908620149,255,1,2.812,1,1
1740616908639756,255,1,2.717,1,1
1740616908659363,255,1,2.625,1,1
1740616908678970,255,1,2.545,1,1
1740616908698577,255,1,2.470,1,1
1740616908718184,255,1,2.383,1,1
1740616908737791,255,1,2.292,1,1
1740616908757398,255,1,2.196,1,1
1740616908777005,255,1,2.102,1,1
1740616908796612,255,1,2.002,1,1
1740616908816219,255,1,1.882,1,1
1740616908835826,255,1,1.770,1,1
1740616908855433,255,1,1.656,1,1
1740616908875040,255,1,1.550,1,1
1740616908894647,255,1,1.444,1,1
1740616908914254,255,1,1.345,1,1
1740616908933861,255,1,1.245,1,1
1740616908953468,255,1,1.141,1,1
1740616908973075,255,1,1.040,1,1
1740616908992682,255,1,0.938,1,1
1740616909012289,255,1,0.824,1,1
1740616909031896,255,1,0.710,1,1
1740616909051503,255,1,0.590,1,1
1740616909071110,255,1,0.467,1,1
1740616909090717,255,1,0.347,1,1
1740616909110324,255,0,0.224,1,1
1740616909129931,255,0,0.110,1,1
1740616909149538,255,1,4.863,1,1
1740616909169145,255,1,4.747,1,1
1740616909188752,255,1,4.642,1,1
1740616909208359,255,1,4.534,1,1
1740616909227966,255,1,4.424,1,1
1740616909247573,255,1,4.304,1,1
1740616909267180,255,1,4.189,1,1
1740616909286787,255,1,4.088,1,1
1740616909306394,255,1,3.974,1,1
1740616909326001,255,1,3.860,1,1
1740616909345608,255,1,3.737,1,1
1740616909365215,255,1,3.623,1,1
1740616909384822,255,1,3.514,1,1
1740616909404429,255,1,3.418,1,1
1740616909424036,255,1,3.312,1,1
1740616909443643,255,1,3.210,1,1
1740616909463250,255,1,3.114,1,1
1740616909482857,255,1,3.022,1,1
1740616909502464,255,1,2.940,1,1
1740616909522071,255,1,2.854,1,1
1740616909541678,255,1,2.763,1,1
1740616909561285,255,1,2.682,1,1
1740616909580892,255,1,2.601,1,1
1740616909600499,255,1,2.527,1,1
1740616909620106,255,1,2.450,1,1
1740616909639713,255,1,2.369,1,1
1740616909659320,255,1,2.292,1,1
1740616909678927,255,1,2.211,1,1
1740616909698534,255,1,2.143,1,1
1740616909718141,255,1,2.074,1,1
1740616909737748,255,1,1.997,1,1
1740616909757355,255,1,1.931,1,1
1740616909776962,255,1,1.870,1,1
1740616909796569,255,1,1.817,1,1
1740616909816176,255,1,1.755,1,1
1740616909835783,255,1,1.698,1,1
1740616909855390,255,1,1.627,1,1
1740616909874997,255,1,1.555,1,1
1740616909894604,255,1,1.482,1,1
1740616909914211,255,1,1.407,1,1
1740616909933818,255,1,1.326,1,1
1740616909953425,255,1,1.247,1,1
1740616909973032,255,1,1.170,1,1
1740616909992639,255,1,1.096,1,1
1740616910012246,255,1,1.024,1,1
1740616910031853,255,1,0.952,1,1
1740616910051460,255,1,0.889,1,1
1740616910071067,255,1,0.822,1,1
1740616910090674,255,1,0.754,1,1
1740616910110281,255,1,0.677,1,1
1740616910129888,255,1,0.595,1,1
1740616910149495,255,1,0.508,1,1
1740616910169102,255,1,0.414,1,1
1740616910188709,255,0,0.312,1,1
1740616910208316,255,0,0.219,1,1
1740616910227923,255,0,0.129,1,1
1740616910247530,255,0,0.039,1,1
1740616910267137,255,1,4.825,1,1
1740616910286744,255,1,4.748,1,1
1740616910306351,255,1,4.666,1,1
1740616910325958,255,1,4.580,1,1
1740616910345565,255,1,4.480,1,1
1740616910365172,255,1,4.390,1,1
1740616910384779,255,1,4.289,1,1
1740616910404386,255,1,4.199,1,1
1740616910423993,255,1,4.094,1,1
1740616910443600,255,1,3.980,1,1
1740616910463207,255,1,3.864,1,1
1740616910482814,255,1,3.756,1,1
1740616910502421,255,1,3.658,1,1
1740616910522028,255,1,3.558,1,1
1740616910541635,255,1,3.452,1,1
